date,year,week,ili_rate,region_name,month,quarter,day_of_year,is_winter,is_flu_season,ili_rate_lag_1,ili_rate_lag_2,ili_rate_lag_4,ili_rate_rolling_mean_2,ili_rate_rolling_std_2,ili_rate_rolling_min_2,ili_rate_rolling_max_2,ili_rate_rolling_mean_4,ili_rate_rolling_std_4,ili_rate_rolling_min_4,ili_rate_rolling_max_4,ili_rate_rolling_mean_8,ili_rate_rolling_std_8,ili_rate_rolling_min_8,ili_rate_rolling_max_8,month_sin,month_cos,week_sin,week_cos,season_winter,season_spring,season_summer,season_fall,year_normalized,ili_rate_diff_1,ili_rate_diff_2,ili_rate_momentum,state_California,state_Florida,state_Illinois,state_Massachusetts,state_New Jersey,state_New York,state_Texas,state_Washington
2022-06-06,2022,23,2.2638,Washington,6,2,157,0,0,2.66699,2.81759,2.66545,2.74229,0.10649028124670445,2.66699,2.81759,2.7279,0.0748064070340023,2.66545,2.81759,2.4864224999999998,0.39299282446195455,1.66604,2.81759,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,1,0,0.5714285714285714,-0.4031900000000004,-0.5537900000000002,-0.4641000000000002,False,False,False,False,False,False,False,True
2022-06-13,2022,24,2.03223,Washington,6,2,164,0,0,2.2638,2.66699,2.76157,2.465395,0.2850983831066091,2.2638,2.66699,2.6274875,0.25029723828214767,2.2638,2.81759,2.5611425,0.24289098805551546,2.12252,2.81759,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,1,0,0.5714285714285714,-0.2315699999999996,-0.63476,-0.5952574999999998,False,False,False,False,False,False,False,True
2022-06-20,2022,25,2.07125,Washington,6,2,171,0,0,2.03223,2.2638,2.81759,2.148015,0.1637447173193786,2.03223,2.2638,2.4451525,0.3611626079182851,2.03223,2.81759,2.54985625,0.2670772826055067,2.03223,2.81759,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,1,0,0.5714285714285714,0.03901999999999983,-0.19254999999999978,-0.3739024999999998,False,False,False,False,False,False,False,True
2022-06-27,2022,26,1.66066,Washington,6,2,178,0,0,2.07125,2.03223,2.66699,2.05174,0.027591306601961678,2.03223,2.07125,2.2585675000000003,0.2904897171301198,2.03223,2.66699,2.48803375,0.31567264553819774,2.03223,2.81759,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0,0,1,0,0.5714285714285714,-0.41059,-0.3715700000000002,-0.5979075000000003,False,False,False,False,False,False,False,True
2022-07-04,2022,27,1.41866,Washington,7,3,185,0,0,1.66066,2.07125,2.2638,1.865955,0.2903309732873911,1.66066,2.07125,2.0069850000000002,0.252099352174238,1.66066,2.2638,2.3674425,0.4220506266433132,1.66066,2.81759,-0.4999999999999998,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0,0,1,0,0.5714285714285714,-0.242,-0.65259,-0.5883250000000002,False,False,False,False,False,False,False,True
2022-07-11,2022,28,1.28013,Washington,7,3,192,0,0,1.41866,1.66066,2.03223,1.53966,0.17111984104715727,1.41866,1.66066,1.7957,0.31212668720676645,1.41866,2.07125,2.21159375,0.5160227319726463,1.41866,2.81759,-0.4999999999999998,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,0,1,0,0.5714285714285714,-0.13853000000000004,-0.38053000000000003,-0.5155700000000001,False,False,False,False,False,False,False,True
2022-07-18,2022,29,1.06377,Washington,7,3,199,0,0,1.28013,1.41866,2.07125,1.349395,0.09795550239779645,1.28013,1.41866,1.6076750000000002,0.34675716195440104,1.28013,2.07125,2.02641375,0.5548196621023547,1.28013,2.81759,-0.4999999999999998,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,0,1,0,0.5714285714285714,-0.21635999999999989,-0.3548899999999999,-0.5439050000000001,False,False,False,False,False,False,False,True
2022-07-25,2022,30,1.0095,Washington,7,3,206,0,0,1.06377,1.28013,1.66066,1.17195,0.1529896231775374,1.06377,1.28013,1.3558050000000001,0.25026550494758715,1.06377,1.66066,1.80718625,0.5439290341037933,1.06377,2.66699,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,1,0,0.5714285714285714,-0.05427000000000004,-0.2706299999999999,-0.3463050000000001,False,False,False,False,False,False,False,True
2022-08-01,2022,31,0.944824,Washington,8,3,213,0,0,1.0095,1.06377,1.41866,1.036635,0.03837468501505961,1.0095,1.06377,1.193015,0.19051396667962206,1.0095,1.41866,1.6,0.48175917018481046,1.0095,2.2638,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0,0,1,0,0.5714285714285714,-0.06467600000000007,-0.11894600000000011,-0.24819099999999994,False,False,False,False,False,False,False,True
2022-08-08,2022,32,0.891518,Washington,8,3,220,0,0,0.944824,1.0095,1.28013,0.9771620000000001,0.04573283818007711,0.944824,1.0095,1.074556,0.1454185708360668,0.944824,1.28013,1.435128,0.44654326718921045,0.944824,2.07125,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,0,1,0,0.5714285714285714,-0.053305999999999965,-0.11798200000000003,-0.18303800000000003,False,False,False,False,False,False,False,True
2022-08-15,2022,33,0.909929,Washington,8,3,227,0,0,0.891518,0.944824,1.06377,0.9181710000000001,0.03769303407799878,0.891518,0.944824,0.9774030000000001,0.0751156898036014,0.891518,1.06377,1.2925389999999999,0.4092038047288737,0.891518,2.07125,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,0,1,0,0.5714285714285714,0.018410999999999955,-0.03489500000000001,-0.06747400000000014,False,False,False,False,False,False,False,True
