date,year,week,ili_rate,region_name,month,quarter,day_of_year,is_winter,is_flu_season
2023-05-29,2023,22,1.25974,Massachusetts,5,2,149,0,0
2023-06-05,2023,23,1.15233,Massachusetts,6,2,156,0,0
2023-06-12,2023,24,1.06524,Massachusetts,6,2,163,0,0
2023-06-19,2023,25,1.05105,Massachusetts,6,2,170,0,0
2023-06-26,2023,26,0.832835,Massachusetts,6,2,177,0,0
2023-07-03,2023,27,0.793419,Massachusetts,7,3,184,0,0
2023-07-10,2023,28,0.779157,Massachusetts,7,3,191,0,0
2023-07-17,2023,29,0.740125,Massachusetts,7,3,198,0,0
2023-07-24,2023,30,0.766041,Massachusetts,7,3,205,0,0
2023-07-31,2023,31,0.75546,Massachusetts,7,3,212,0,0
2023-08-07,2023,32,0.826837,Massachusetts,8,3,219,0,0
2023-08-14,2023,33,0.761852,Massachusetts,8,3,226,0,0
2023-08-21,2023,34,0.868732,Massachusetts,8,3,233,0,0
2023-08-28,2023,35,0.819288,Massachusetts,8,3,240,0,0
2023-09-04,2023,36,0.966937,Massachusetts,9,3,247,0,0
2023-09-11,2023,37,1.03588,Massachusetts,9,3,254,0,0
2023-09-18,2023,38,1.20382,Massachusetts,9,3,261,0,0
2023-09-25,2023,39,1.2868,Massachusetts,9,3,268,0,0
2023-10-02,2023,40,1.34589,Massachusetts,10,4,275,0,1
2023-10-09,2023,41,1.29241,Massachusetts,10,4,282,0,1
2023-10-16,2023,42,1.47521,Massachusetts,10,4,289,0,1
2023-10-23,2023,43,1.42261,Massachusetts,10,4,296,0,1
2023-10-30,2023,44,1.72117,Massachusetts,10,4,303,0,1
2023-11-06,2023,45,1.85425,Massachusetts,11,4,310,0,1
2023-11-13,2023,46,2.05182,Massachusetts,11,4,317,0,1
2023-11-20,2023,47,2.51809,Massachusetts,11,4,324,0,1
2023-11-27,2023,48,2.7232,Massachusetts,11,4,331,0,1
2023-12-04,2023,49,3.0661,Massachusetts,12,4,338,1,1
2023-12-11,2023,50,3.90909,Massachusetts,12,4,345,1,1
2023-12-18,2023,51,5.03662,Massachusetts,12,4,352,1,1
2023-12-25,2023,52,6.44775,Massachusetts,12,4,359,1,1
2024-01-01,2024,1,5.18626,Massachusetts,1,1,1,1,1
2024-01-08,2024,2,4.46419,Massachusetts,1,1,8,1,1
2024-01-15,2024,3,3.8875,Massachusetts,1,1,15,1,1
2024-01-22,2024,4,3.74614,Massachusetts,1,1,22,1,1
2024-01-29,2024,5,4.22667,Massachusetts,1,1,29,1,1
2024-02-05,2024,6,4.55044,Massachusetts,2,1,36,1,1
2024-02-12,2024,7,4.49449,Massachusetts,2,1,43,1,1
2024-02-19,2024,8,4.62668,Massachusetts,2,1,50,1,1
2024-02-26,2024,9,4.22522,Massachusetts,2,1,57,1,1
2024-03-04,2024,10,3.84944,Massachusetts,3,1,64,0,1
2024-03-11,2024,11,3.35394,Massachusetts,3,1,71,0,1
2024-03-18,2024,12,3.26665,Massachusetts,3,1,78,0,1
2024-03-25,2024,13,3.29987,Massachusetts,3,1,85,0,1
2024-04-01,2024,14,3.17707,Massachusetts,4,2,92,0,1
2024-04-08,2024,15,2.86417,Massachusetts,4,2,99,0,1
2024-04-15,2024,16,2.1926,Massachusetts,4,2,106,0,1
2024-04-22,2024,17,1.73889,Massachusetts,4,2,113,0,1
2024-04-29,2024,18,1.75418,Massachusetts,4,2,120,0,1
2024-05-06,2024,19,1.49506,Massachusetts,5,2,127,0,0
2024-05-13,2024,20,1.36295,Massachusetts,5,2,134,0,0
2024-05-20,2024,21,1.28629,Massachusetts,5,2,141,0,0
2024-05-27,2024,22,1.15929,Massachusetts,5,2,148,0,0
2024-06-03,2024,23,1.02936,Massachusetts,6,2,155,0,0
2024-06-10,2024,24,1.03882,Massachusetts,6,2,162,0,0
2024-06-17,2024,25,0.931646,Massachusetts,6,2,169,0,0
2024-06-24,2024,26,0.938934,Massachusetts,6,2,176,0,0
2024-07-01,2024,27,0.936679,Massachusetts,7,3,183,0,0
2024-07-08,2024,28,0.877583,Massachusetts,7,3,190,0,0
2024-07-15,2024,29,0.88084,Massachusetts,7,3,197,0,0
2024-07-22,2024,30,0.877142,Massachusetts,7,3,204,0,0
2024-07-29,2024,31,0.933889,Massachusetts,7,3,211,0,0
2024-08-05,2024,32,0.919635,Massachusetts,8,3,218,0,0
2024-08-12,2024,33,0.933514,Massachusetts,8,3,225,0,0
2024-08-19,2024,34,1.01879,Massachusetts,8,3,232,0,0
2024-08-26,2024,35,1.0206,Massachusetts,8,3,239,0,0
2024-09-02,2024,36,1.13464,Massachusetts,9,3,246,0,0
2024-09-09,2024,37,1.30964,Massachusetts,9,3,253,0,0
2024-09-16,2024,38,1.44152,Massachusetts,9,3,260,0,0
2024-09-23,2024,39,1.39413,Massachusetts,9,3,267,0,0
2024-09-30,2024,40,1.52107,Massachusetts,9,3,274,0,0
2024-10-07,2024,41,1.54731,Massachusetts,10,4,281,0,1
2024-10-14,2024,42,1.77981,Massachusetts,10,4,288,0,1
2024-10-21,2024,43,1.80932,Massachusetts,10,4,295,0,1
2024-10-28,2024,44,1.84684,Massachusetts,10,4,302,0,1
2024-11-04,2024,45,1.88648,Massachusetts,11,4,309,0,1
2024-11-11,2024,46,1.86358,Massachusetts,11,4,316,0,1
2024-11-18,2024,47,1.9852,Massachusetts,11,4,323,0,1
2024-11-25,2024,48,2.32103,Massachusetts,11,4,330,0,1
2024-12-02,2024,49,2.3878,Massachusetts,12,4,337,1,1
2024-12-09,2024,50,2.76253,Massachusetts,12,4,344,1,1
2024-12-16,2024,51,3.49398,Massachusetts,12,4,351,1,1
2024-12-23,2024,52,5.30214,Massachusetts,12,4,358,1,1
2025-01-06,2025,1,5.89754,Massachusetts,1,1,6,1,1
2025-01-13,2025,2,5.30515,Massachusetts,1,1,13,1,1
2025-01-20,2025,3,7.14139,Massachusetts,1,1,20,1,1
2025-01-27,2025,4,9.18334,Massachusetts,1,1,27,1,1
2025-02-03,2025,5,10.806,Massachusetts,2,1,34,1,1
2025-02-10,2025,6,11.7971,Massachusetts,2,1,41,1,1
2025-02-17,2025,7,10.4485,Massachusetts,2,1,48,1,1
2025-02-24,2025,8,8.32798,Massachusetts,2,1,55,1,1
2025-03-03,2025,9,6.28848,Massachusetts,3,1,62,0,1
2025-03-10,2025,10,4.86787,Massachusetts,3,1,69,0,1
2025-03-17,2025,11,3.96026,Massachusetts,3,1,76,0,1
2025-03-24,2025,12,3.19604,Massachusetts,3,1,83,0,1
2025-03-31,2025,13,2.86161,Massachusetts,3,1,90,0,1
2025-04-07,2025,14,2.70807,Massachusetts,4,2,97,0,1
2025-04-14,2025,15,2.47985,Massachusetts,4,2,104,0,1
2025-04-21,2025,16,2.22533,Massachusetts,4,2,111,0,1
2025-04-28,2025,17,1.92169,Massachusetts,4,2,118,0,1
2025-05-05,2025,18,1.47659,Massachusetts,5,2,125,0,0
2025-05-12,2025,19,1.24194,Massachusetts,5,2,132,0,0
2025-05-19,2025,20,1.22228,Massachusetts,5,2,139,0,0
2025-05-26,2025,21,1.19203,Massachusetts,5,2,146,0,0
2025-06-02,2025,22,1.28412,Massachusetts,6,2,153,0,0
2025-06-09,2025,23,1.05698,Massachusetts,6,2,160,0,0
2025-06-16,2025,24,0.985862,Massachusetts,6,2,167,0,0
2025-06-23,2025,25,0.989315,Massachusetts,6,2,174,0,0
2025-06-30,2025,26,0.879053,Massachusetts,6,2,181,0,0
2025-07-07,2025,27,0.805729,Massachusetts,7,3,188,0,0
2025-07-14,2025,28,0.764486,Massachusetts,7,3,195,0,0
2025-07-21,2025,29,0.723194,Massachusetts,7,3,202,0,0
2025-07-28,2025,30,0.699773,Massachusetts,7,3,209,0,0
2025-08-04,2025,31,0.623492,Massachusetts,8,3,216,0,0
2025-08-11,2025,32,0.642739,Massachusetts,8,3,223,0,0
2025-08-18,2025,33,0.657179,Massachusetts,8,3,230,0,0
2025-08-25,2025,34,0.658768,Massachusetts,8,3,237,0,0
2025-09-01,2025,35,0.943278,Massachusetts,9,3,244,0,0
2025-09-08,2025,36,0.890072,Massachusetts,9,3,251,0,0
2025-09-15,2025,37,0.969781,Massachusetts,9,3,258,0,0
2025-09-22,2025,38,1.14523,Massachusetts,9,3,265,0,0
2025-09-29,2025,39,1.18094,Massachusetts,9,3,272,0,0
2018-10-01,2018,40,2.70526,New Jersey,10,4,274,0,1
2018-10-08,2018,41,2.60627,New Jersey,10,4,281,0,1
2018-10-15,2018,42,2.69214,New Jersey,10,4,288,0,1
2018-10-22,2018,43,2.98871,New Jersey,10,4,295,0,1
2018-10-29,2018,44,2.97478,New Jersey,10,4,302,0,1
2018-11-05,2018,45,2.92529,New Jersey,11,4,309,0,1
2018-11-12,2018,46,3.23105,New Jersey,11,4,316,0,1
2018-11-19,2018,47,3.42996,New Jersey,11,4,323,0,1
2018-11-26,2018,48,3.30683,New Jersey,11,4,330,0,1
2018-12-03,2018,49,3.56914,New Jersey,12,4,337,1,1
2018-12-10,2018,50,4.11366,New Jersey,12,4,344,1,1
2018-12-17,2018,51,4.79964,New Jersey,12,4,351,1,1
2018-12-24,2018,52,6.4099,New Jersey,12,4,358,1,1
2019-01-07,2019,1,5.7853,New Jersey,1,1,7,1,1
2019-01-14,2019,2,5.19395,New Jersey,1,1,14,1,1
2019-01-21,2019,3,5.42867,New Jersey,1,1,21,1,1
2019-01-28,2019,4,5.73364,New Jersey,1,1,28,1,1
2019-02-04,2019,5,5.77458,New Jersey,2,1,35,1,1
2019-02-11,2019,6,5.71163,New Jersey,2,1,42,1,1
2019-02-18,2019,7,5.48471,New Jersey,2,1,49,1,1
2019-02-25,2019,8,5.4317,New Jersey,2,1,56,1,1
2019-03-04,2019,9,4.66111,New Jersey,3,1,63,0,1
2019-03-11,2019,10,4.69154,New Jersey,3,1,70,0,1
2019-03-18,2019,11,4.49555,New Jersey,3,1,77,0,1
2019-03-25,2019,12,4.06803,New Jersey,3,1,84,0,1
2019-04-01,2019,13,3.6994,New Jersey,4,2,91,0,1
2019-04-08,2019,14,3.44312,New Jersey,4,2,98,0,1
2019-04-15,2019,15,3.20178,New Jersey,4,2,105,0,1
2019-04-22,2019,16,2.65269,New Jersey,4,2,112,0,1
2019-04-29,2019,17,2.51062,New Jersey,4,2,119,0,1
2019-05-06,2019,18,2.35408,New Jersey,5,2,126,0,0
2019-05-13,2019,19,2.14652,New Jersey,5,2,133,0,0
2019-05-20,2019,20,2.33124,New Jersey,5,2,140,0,0
2019-05-27,2019,21,2.19909,New Jersey,5,2,147,0,0
2019-06-03,2019,22,2.28107,New Jersey,6,2,154,0,0
2019-06-10,2019,23,1.99016,New Jersey,6,2,161,0,0
2019-06-17,2019,24,2.03344,New Jersey,6,2,168,0,0
2019-06-24,2019,25,1.78061,New Jersey,6,2,175,0,0
2019-07-01,2019,26,1.78454,New Jersey,7,3,182,0,0
2019-07-08,2019,27,1.79779,New Jersey,7,3,189,0,0
2019-07-15,2019,28,1.61793,New Jersey,7,3,196,0,0
2019-07-22,2019,29,1.43867,New Jersey,7,3,203,0,0
2019-07-29,2019,30,1.32749,New Jersey,7,3,210,0,0
2019-08-05,2019,31,1.37332,New Jersey,8,3,217,0,0
2019-08-12,2019,32,1.4127,New Jersey,8,3,224,0,0
2019-08-19,2019,33,1.54265,New Jersey,8,3,231,0,0
2019-08-26,2019,34,1.56624,New Jersey,8,3,238,0,0
2019-09-02,2019,35,1.45313,New Jersey,9,3,245,0,0
2019-09-09,2019,36,1.40359,New Jersey,9,3,252,0,0
2019-09-16,2019,37,1.74374,New Jersey,9,3,259,0,0
2019-09-23,2019,38,1.99469,New Jersey,9,3,266,0,0
2019-09-30,2019,39,2.17925,New Jersey,9,3,273,0,0
2019-10-07,2019,40,2.00734,New Jersey,10,4,280,0,1
2019-10-14,2019,41,2.03954,New Jersey,10,4,287,0,1
2019-10-21,2019,42,2.56547,New Jersey,10,4,294,0,1
2019-10-28,2019,43,2.32372,New Jersey,10,4,301,0,1
2019-11-04,2019,44,2.62045,New Jersey,11,4,308,0,1
2019-11-11,2019,45,2.78597,New Jersey,11,4,315,0,1
2019-11-18,2019,46,3.17628,New Jersey,11,4,322,0,1
2019-11-25,2019,47,2.93343,New Jersey,11,4,329,0,1
2019-12-02,2019,48,3.9026,New Jersey,12,4,336,1,1
2019-12-09,2019,49,3.79468,New Jersey,12,4,343,1,1
2019-12-16,2019,50,3.89477,New Jersey,12,4,350,1,1
2019-12-23,2019,51,4.70145,New Jersey,12,4,357,1,1
2019-12-30,2019,52,7.12834,New Jersey,12,4,364,1,1
2020-01-06,2020,1,7.2033,New Jersey,1,1,6,1,1
2020-01-13,2020,2,6.7544,New Jersey,1,1,13,1,1
2020-01-20,2020,3,7.16405,New Jersey,1,1,20,1,1
2020-01-27,2020,4,7.74843,New Jersey,1,1,27,1,1
2020-02-03,2020,5,8.00663,New Jersey,2,1,34,1,1
2020-02-10,2020,6,7.8717,New Jersey,2,1,41,1,1
2020-02-17,2020,7,6.62032,New Jersey,2,1,48,1,1
2020-02-24,2020,8,6.14703,New Jersey,2,1,55,1,1
2020-03-02,2020,9,5.20634,New Jersey,3,1,62,0,1
2020-03-09,2020,10,6.41756,New Jersey,3,1,69,0,1
2020-03-16,2020,11,8.69234,New Jersey,3,1,76,0,1
2020-03-23,2020,12,13.0516,New Jersey,3,1,83,0,1
2020-03-30,2020,13,16.1318,New Jersey,3,1,90,0,1
2020-04-06,2020,14,15.0992,New Jersey,4,2,97,0,1
2020-04-13,2020,15,12.1513,New Jersey,4,2,104,0,1
2020-04-20,2020,16,8.08356,New Jersey,4,2,111,0,1
2020-04-27,2020,17,5.2673,New Jersey,4,2,118,0,1
2020-05-04,2020,18,4.09246,New Jersey,5,2,125,0,0
2020-05-11,2020,19,2.69263,New Jersey,5,2,132,0,0
2020-05-18,2020,20,2.32399,New Jersey,5,2,139,0,0
2020-05-25,2020,21,1.62644,New Jersey,5,2,146,0,0
2020-06-01,2020,22,1.22251,New Jersey,6,2,153,0,0
2020-06-08,2020,23,1.08167,New Jersey,6,2,160,0,0
2020-06-15,2020,24,0.992083,New Jersey,6,2,167,0,0
2020-06-22,2020,25,1.05052,New Jersey,6,2,174,0,0
2020-06-29,2020,26,1.10434,New Jersey,6,2,181,0,0
2020-07-06,2020,27,1.13842,New Jersey,7,3,188,0,0
2020-07-13,2020,28,1.1832,New Jersey,7,3,195,0,0
2020-07-20,2020,29,1.21134,New Jersey,7,3,202,0,0
2020-07-27,2020,30,1.13751,New Jersey,7,3,209,0,0
2020-08-03,2020,31,1.4255,New Jersey,8,3,216,0,0
2020-08-10,2020,32,1.49644,New Jersey,8,3,223,0,0
2020-08-17,2020,33,1.45083,New Jersey,8,3,230,0,0
2020-08-24,2020,34,1.34956,New Jersey,8,3,237,0,0
2020-08-31,2020,35,1.2799,New Jersey,8,3,244,0,0
2020-09-07,2020,36,1.19963,New Jersey,9,3,251,0,0
2020-09-14,2020,37,1.351,New Jersey,9,3,258,0,0
2020-09-21,2020,38,1.26945,New Jersey,9,3,265,0,0
2020-09-28,2020,39,1.22692,New Jersey,9,3,272,0,0
2020-10-05,2020,40,1.45455,New Jersey,10,4,279,0,1
2020-10-12,2020,41,1.59866,New Jersey,10,4,286,0,1
2020-10-19,2020,42,1.65582,New Jersey,10,4,293,0,1
2020-10-26,2020,43,1.79331,New Jersey,10,4,300,0,1
2020-11-02,2020,44,1.86805,New Jersey,11,4,307,0,1
2020-11-09,2020,45,2.53701,New Jersey,11,4,314,0,1
2020-11-16,2020,46,2.80562,New Jersey,11,4,321,0,1
2020-11-23,2020,47,3.02809,New Jersey,11,4,328,0,1
2020-11-30,2020,48,3.414,New Jersey,11,4,335,0,1
2020-12-07,2020,49,3.31967,New Jersey,12,4,342,1,1
2020-12-14,2020,50,2.82342,New Jersey,12,4,349,1,1
2020-12-21,2020,51,2.67231,New Jersey,12,4,356,1,1
2020-12-28,2020,52,2.73098,New Jersey,12,4,363,1,1
2021-01-04,2020,53,2.51867,New Jersey,1,1,4,1,1
2021-01-04,2021,1,2.65598,New Jersey,1,1,4,1,1
2021-01-11,2021,2,2.28953,New Jersey,1,1,11,1,1
2021-01-18,2021,3,2.43429,New Jersey,1,1,18,1,1
2021-01-25,2021,4,2.39404,New Jersey,1,1,25,1,1
2021-02-01,2021,5,2.18519,New Jersey,2,1,32,1,1
2021-02-08,2021,6,1.81818,New Jersey,2,1,39,1,1
2021-02-15,2021,7,1.8901,New Jersey,2,1,46,1,1
2021-02-22,2021,8,1.66458,New Jersey,2,1,53,1,1
2021-03-01,2021,9,1.77561,New Jersey,3,1,60,0,1
2021-03-08,2021,10,2.146,New Jersey,3,1,67,0,1
2021-03-15,2021,11,2.27302,New Jersey,3,1,74,0,1
2021-03-22,2021,12,2.31988,New Jersey,3,1,81,0,1
2021-03-29,2021,13,2.42753,New Jersey,3,1,88,0,1
2021-04-05,2021,14,2.25406,New Jersey,4,2,95,0,1
2021-04-12,2021,15,2.22294,New Jersey,4,2,102,0,1
2021-04-19,2021,16,1.93213,New Jersey,4,2,109,0,1
2021-04-26,2021,17,1.92565,New Jersey,4,2,116,0,1
2021-05-03,2021,18,1.86388,New Jersey,5,2,123,0,0
2021-05-10,2021,19,1.79697,New Jersey,5,2,130,0,0
2021-05-17,2021,20,1.73259,New Jersey,5,2,137,0,0
2021-05-24,2021,21,1.75693,New Jersey,5,2,144,0,0
2021-05-31,2021,22,1.77594,New Jersey,5,2,151,0,0
2021-06-07,2021,23,1.66685,New Jersey,6,2,158,0,0
2021-06-14,2021,24,1.91345,New Jersey,6,2,165,0,0
2021-06-21,2021,25,1.85682,New Jersey,6,2,172,0,0
2021-06-28,2021,26,2.00949,New Jersey,6,2,179,0,0
2021-07-05,2021,27,1.99112,New Jersey,7,3,186,0,0
2021-07-12,2021,28,2.15368,New Jersey,7,3,193,0,0
2021-07-19,2021,29,2.17618,New Jersey,7,3,200,0,0
2021-07-26,2021,30,2.50238,New Jersey,7,3,207,0,0
2021-08-02,2021,31,2.61843,New Jersey,8,3,214,0,0
2021-08-09,2021,32,2.89354,New Jersey,8,3,221,0,0
2021-08-16,2021,33,2.79915,New Jersey,8,3,228,0,0
2021-08-23,2021,34,2.72951,New Jersey,8,3,235,0,0
2021-08-30,2021,35,2.52156,New Jersey,8,3,242,0,0
2021-09-06,2021,36,3.2377,New Jersey,9,3,249,0,0
2021-09-13,2021,37,3.04814,New Jersey,9,3,256,0,0
2021-09-20,2021,38,3.36504,New Jersey,9,3,263,0,0
2021-09-27,2021,39,3.55039,New Jersey,9,3,270,0,0
2021-10-04,2021,40,3.52746,New Jersey,10,4,277,0,1
2021-10-11,2021,41,3.24383,New Jersey,10,4,284,0,1
2021-10-18,2021,42,2.89477,New Jersey,10,4,291,0,1
2021-10-25,2021,43,3.01688,New Jersey,10,4,298,0,1
2021-11-01,2021,44,2.92396,New Jersey,11,4,305,0,1
2021-11-08,2021,45,3.54605,New Jersey,11,4,312,0,1
2021-11-15,2021,46,3.51875,New Jersey,11,4,319,0,1
2021-11-22,2021,47,3.71823,New Jersey,11,4,326,0,1
2021-11-29,2021,48,4.22809,New Jersey,11,4,333,0,1
2021-12-06,2021,49,4.52903,New Jersey,12,4,340,1,1
2021-12-13,2021,50,5.36646,New Jersey,12,4,347,1,1
2021-12-20,2021,51,7.92633,New Jersey,12,4,354,1,1
2021-12-27,2021,52,9.59632,New Jersey,12,4,361,1,1
2022-01-03,2022,1,6.31208,New Jersey,1,1,3,1,1
2022-01-10,2022,2,3.73426,New Jersey,1,1,10,1,1
2022-01-17,2022,3,2.51613,New Jersey,1,1,17,1,1
2022-01-24,2022,4,2.14933,New Jersey,1,1,24,1,1
2022-01-31,2022,5,1.75439,New Jersey,1,1,31,1,1
2022-02-07,2022,6,1.8271,New Jersey,2,1,38,1,1
2022-02-14,2022,7,1.95844,New Jersey,2,1,45,1,1
2022-02-21,2022,8,1.99872,New Jersey,2,1,52,1,1
2022-02-28,2022,9,1.99391,New Jersey,2,1,59,1,1
2022-03-07,2022,10,2.10081,New Jersey,3,1,66,0,1
2022-03-14,2022,11,2.18406,New Jersey,3,1,73,0,1
2022-03-21,2022,12,2.34522,New Jersey,3,1,80,0,1
2022-03-28,2022,13,2.78777,New Jersey,3,1,87,0,1
2022-04-04,2022,14,3.08266,New Jersey,4,2,94,0,1
2022-04-11,2022,15,3.34407,New Jersey,4,2,101,0,1
2022-04-18,2022,16,3.17796,New Jersey,4,2,108,0,1
2022-04-25,2022,17,3.07325,New Jersey,4,2,115,0,1
2022-05-02,2022,18,3.77092,New Jersey,5,2,122,0,0
2022-05-09,2022,19,3.95711,New Jersey,5,2,129,0,0
2022-05-16,2022,20,3.79869,New Jersey,5,2,136,0,0
2022-05-23,2022,21,3.46802,New Jersey,5,2,143,0,0
2022-05-30,2022,22,3.61862,New Jersey,5,2,150,0,0
2022-06-06,2022,23,3.32109,New Jersey,6,2,157,0,0
2022-06-13,2022,24,3.3983,New Jersey,6,2,164,0,0
2022-06-20,2022,25,3.4569,New Jersey,6,2,171,0,0
2022-06-27,2022,26,3.05829,New Jersey,6,2,178,0,0
2022-07-04,2022,27,2.84297,New Jersey,7,3,185,0,0
2022-07-11,2022,28,2.71556,New Jersey,7,3,192,0,0
2022-07-18,2022,29,2.60911,New Jersey,7,3,199,0,0
2022-07-25,2022,30,2.96001,New Jersey,7,3,206,0,0
2022-08-01,2022,31,2.80548,New Jersey,8,3,213,0,0
2022-08-08,2022,32,2.73611,New Jersey,8,3,220,0,0
2022-08-15,2022,33,2.31727,New Jersey,8,3,227,0,0
2022-08-22,2022,34,2.31387,New Jersey,8,3,234,0,0
2022-08-29,2022,35,2.29354,New Jersey,8,3,241,0,0
2022-09-05,2022,36,2.30391,New Jersey,9,3,248,0,0
2022-09-12,2022,37,2.89386,New Jersey,9,3,255,0,0
2022-09-19,2022,38,3.11816,New Jersey,9,3,262,0,0
2022-09-26,2022,39,3.54979,New Jersey,9,3,269,0,0
2022-10-03,2022,40,3.48983,New Jersey,10,4,276,0,1
2022-10-10,2022,41,3.93441,New Jersey,10,4,283,0,1
2022-10-17,2022,42,4.47403,New Jersey,10,4,290,0,1
2022-10-24,2022,43,5.38049,New Jersey,10,4,297,0,1
2022-10-31,2022,44,7.44489,New Jersey,10,4,304,0,1
2022-11-07,2022,45,7.86554,New Jersey,11,4,311,0,1
2022-11-14,2022,46,7.45082,New Jersey,11,4,318,0,1
2022-11-21,2022,47,8.96695,New Jersey,11,4,325,0,1
2022-11-28,2022,48,9.7561,New Jersey,11,4,332,0,1
2022-12-05,2022,49,8.62705,New Jersey,12,4,339,1,1
2022-12-12,2022,50,7.43288,New Jersey,12,4,346,1,1
2022-12-19,2022,51,6.76435,New Jersey,12,4,353,1,1
2022-12-26,2022,52,5.92052,New Jersey,12,4,360,1,1
2023-01-02,2023,1,4.66758,New Jersey,1,1,2,1,1
2023-01-09,2023,2,3.88473,New Jersey,1,1,9,1,1
2023-01-16,2023,3,3.64219,New Jersey,1,1,16,1,1
2023-01-23,2023,4,3.67634,New Jersey,1,1,23,1,1
2023-01-30,2023,5,3.57658,New Jersey,1,1,30,1,1
2023-02-06,2023,6,3.92411,New Jersey,2,1,37,1,1
2023-02-13,2023,7,3.98841,New Jersey,2,1,44,1,1
2023-02-20,2023,8,3.71088,New Jersey,2,1,51,1,1
2023-02-27,2023,9,3.86752,New Jersey,2,1,58,1,1
2023-03-06,2023,10,3.86934,New Jersey,3,1,65,0,1
2023-03-13,2023,11,3.91174,New Jersey,3,1,72,0,1
2023-03-20,2023,12,3.86084,New Jersey,3,1,79,0,1
2023-03-27,2023,13,3.79266,New Jersey,3,1,86,0,1
2023-04-03,2023,14,3.53261,New Jersey,4,2,93,0,1
2023-04-10,2023,15,3.22382,New Jersey,4,2,100,0,1
2023-04-17,2023,16,2.75959,New Jersey,4,2,107,0,1
2023-04-24,2023,17,2.66806,New Jersey,4,2,114,0,1
2023-05-01,2023,18,2.66802,New Jersey,5,2,121,0,0
2023-05-08,2023,19,2.71053,New Jersey,5,2,128,0,0
2023-05-15,2023,20,3.01976,New Jersey,5,2,135,0,0
2023-05-22,2023,21,2.69302,New Jersey,5,2,142,0,0
2023-05-29,2023,22,2.9322,New Jersey,5,2,149,0,0
2023-06-05,2023,23,2.5469,New Jersey,6,2,156,0,0
2023-06-12,2023,24,2.41573,New Jersey,6,2,163,0,0
2023-06-19,2023,25,2.06708,New Jersey,6,2,170,0,0
2023-06-26,2023,26,1.9225,New Jersey,6,2,177,0,0
2023-07-03,2023,27,1.80275,New Jersey,7,3,184,0,0
2023-07-10,2023,28,1.65864,New Jersey,7,3,191,0,0
2023-07-17,2023,29,1.80723,New Jersey,7,3,198,0,0
2023-07-24,2023,30,1.93088,New Jersey,7,3,205,0,0
2023-07-31,2023,31,1.90683,New Jersey,7,3,212,0,0
2023-08-07,2023,32,1.86896,New Jersey,8,3,219,0,0
2023-08-14,2023,33,1.77776,New Jersey,8,3,226,0,0
2023-08-21,2023,34,2.07617,New Jersey,8,3,233,0,0
2023-08-28,2023,35,1.90626,New Jersey,8,3,240,0,0
2023-09-04,2023,36,2.40026,New Jersey,9,3,247,0,0
2023-09-11,2023,37,2.56307,New Jersey,9,3,254,0,0
2023-09-18,2023,38,2.94974,New Jersey,9,3,261,0,0
2023-09-25,2023,39,3.43463,New Jersey,9,3,268,0,0
2023-10-02,2023,40,3.1924,New Jersey,10,4,275,0,1
2023-10-09,2023,41,3.59884,New Jersey,10,4,282,0,1
2023-10-16,2023,42,3.57265,New Jersey,10,4,289,0,1
2023-10-23,2023,43,3.63107,New Jersey,10,4,296,0,1
2023-10-30,2023,44,3.67624,New Jersey,10,4,303,0,1
2023-11-06,2023,45,4.51313,New Jersey,11,4,310,0,1
2023-11-13,2023,46,4.28954,New Jersey,11,4,317,0,1
2023-11-20,2023,47,4.51549,New Jersey,11,4,324,0,1
2023-11-27,2023,48,5.16439,New Jersey,11,4,331,0,1
2023-12-04,2023,49,5.73008,New Jersey,12,4,338,1,1
2023-12-11,2023,50,6.74145,New Jersey,12,4,345,1,1
2023-12-18,2023,51,8.049,New Jersey,12,4,352,1,1
2023-12-25,2023,52,8.82107,New Jersey,12,4,359,1,1
2024-01-01,2024,1,7.62949,New Jersey,1,1,1,1,1
2024-01-08,2024,2,6.49241,New Jersey,1,1,8,1,1
2024-01-15,2024,3,5.56383,New Jersey,1,1,15,1,1
2024-01-22,2024,4,5.18811,New Jersey,1,1,22,1,1
2024-01-29,2024,5,5.78569,New Jersey,1,1,29,1,1
2024-02-05,2024,6,5.8096,New Jersey,2,1,36,1,1
2024-02-12,2024,7,5.20962,New Jersey,2,1,43,1,1
2024-02-19,2024,8,5.6689,New Jersey,2,1,50,1,1
2024-02-26,2024,9,5.69908,New Jersey,2,1,57,1,1
2024-03-04,2024,10,5.64647,New Jersey,3,1,64,0,1
2024-03-11,2024,11,4.98404,New Jersey,3,1,71,0,1
2024-03-18,2024,12,5.07288,New Jersey,3,1,78,0,1
2024-03-25,2024,13,4.62164,New Jersey,3,1,85,0,1
2024-04-01,2024,14,4.71861,New Jersey,4,2,92,0,1
2024-04-08,2024,15,3.72884,New Jersey,4,2,99,0,1
2024-04-15,2024,16,3.35814,New Jersey,4,2,106,0,1
2024-04-22,2024,17,3.24361,New Jersey,4,2,113,0,1
2024-04-29,2024,18,3.13779,New Jersey,4,2,120,0,1
2024-05-06,2024,19,2.98351,New Jersey,5,2,127,0,0
2024-05-13,2024,20,3.06277,New Jersey,5,2,134,0,0
2024-05-20,2024,21,2.97922,New Jersey,5,2,141,0,0
2024-05-27,2024,22,2.67041,New Jersey,5,2,148,0,0
2024-06-03,2024,23,2.65006,New Jersey,6,2,155,0,0
